dat,lat,lon,crs,spd,alt,d_dat,d_alt,roc
2018-07-11 09:30:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:31:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:32:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:33:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:34:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:35:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:36:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:37:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:38:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:39:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:40:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:41:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:42:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:43:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:44:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:45:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:46:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:47:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:48:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:49:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:50:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:51:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:52:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:53:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:54:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:55:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:56:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:57:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:58:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 09:59:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:00:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:01:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:02:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:03:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:04:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:05:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:06:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:07:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:08:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:09:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:10:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,41.0,0.0,0.0
2018-07-11 10:11:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,39.5,0.0,0.0
2018-07-11 10:12:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:13:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:14:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:15:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:16:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:17:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:18:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:19:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:20:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:21:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:22:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:23:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:24:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:25:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:26:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:27:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:28:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:29:00+00:00,29.780829999999998,-95.42033,13.0,0.0,35.0,40.0,0.0,0.0
2018-07-11 10:30:00+00:00,29.780749999999998,-95.420415,87.0,0.0,36.5,30.0,1.5,0.075
2018-07-11 10:31:00+00:00,29.78067,-95.4205,161.0,0.0,38.0,40.0,0.0,0.0
2018-07-11 10:32:00+00:00,29.78067,-95.4205,161.0,0.0,38.0,40.0,0.0,0.0
2018-07-11 10:33:00+00:00,29.78067,-95.4205,161.0,0.0,38.0,40.0,0.0,0.0
2018-07-11 10:34:00+00:00,29.78067,-95.4205,161.0,0.0,38.0,40.0,0.0,0.0
2018-07-11 10:35:00+00:00,29.78067,-95.4205,0.0,0.0,,30.0,,
2018-07-11 10:36:00+00:00,29.78067,-95.42033,0.0,0.0,,30.0,,
2018-07-11 10:37:00+00:00,29.78067,-95.42033,0.0,0.0,,40.0,,
2018-07-11 10:38:00+00:00,29.78067,-95.42033,0.0,0.0,,40.0,,
2018-07-11 10:39:00+00:00,29.780585000000002,-95.420165,61.0,1.5,38.0,30.0,,
2018-07-11 10:40:00+00:00,29.780109999999997,-95.41983333333333,0.0,1.0,,20.0,,
2018-07-11 10:41:00+00:00,29.78128,-95.42011000000001,118.66666666666667,0.6666666666666666,41.0,20.333333333333332,,
2018-07-11 10:42:00+00:00,29.780915,-95.42,0.0,0.0,15.0,29.5,,
2018-07-11 10:43:00+00:00,29.78094333333333,-95.42011333333333,0.0,0.0,27.5,20.0,-21.0,-1.05
2018-07-11 10:44:00+00:00,29.780829999999998,-95.42032999999999,129.33333333333334,1.0,17.5,20.0,-1.0,-0.05
2018-07-11 10:45:00+00:00,29.780749999999998,-95.420415,161.0,1.5,37.5,30.0,-1.0,-0.02564102564102564
2018-07-11 10:46:00+00:00,29.780829999999998,-95.420415,192.0,1.5,38.0,30.0,0.5,0.0125
2018-07-11 10:47:00+00:00,29.780829999999998,-95.42033,84.0,1.0,38.0,40.0,0.0,0.0
2018-07-11 10:48:00+00:00,29.780829999999998,-95.420415,175.5,1.0,38.0,40.0,0.0,0.0
2018-07-11 10:49:00+00:00,29.780749999999998,-95.4205,122.5,0.5,38.0,30.0,0.0,0.0
2018-07-11 10:50:00+00:00,29.78067,-95.42033,109.0,0.0,38.0,40.0,0.0,0.0
2018-07-11 10:51:00+00:00,29.78067,-95.42033,109.0,0.0,38.0,40.0,0.0,0.0
2018-07-11 10:52:00+00:00,29.78067,-95.42033,109.0,0.0,38.0,40.0,0.0,0.0
2018-07-11 10:53:00+00:00,29.780666666666665,-95.42044333333335,191.66666666666666,0.6666666666666666,28.0,26.666666666666668,0.0,-0.08823529411764704
2018-07-11 10:54:00+00:00,29.7805,-95.4205,234.5,1.5,38.0,30.0,0.0,0.0
2018-07-11 10:55:00+00:00,29.7805,-95.4205,274.0,1.0,38.0,40.0,0.0,0.0
2018-07-11 10:56:00+00:00,29.78055666666667,-95.42044333333335,91.33333333333333,0.3333333333333333,36.5,26.666666666666668,-1.5,-0.075
2018-07-11 10:57:00+00:00,29.780613333333335,-95.42044333333335,102.33333333333333,1.0,38.0,20.0,0.0,0.0
2018-07-11 10:58:00+00:00,29.780829999999998,-95.42033,89.0,1.0,38.0,40.0,0.0,0.0
2018-07-11 10:59:00+00:00,29.780829999999998,-95.42033,89.0,1.0,38.0,40.0,0.0,0.0
2018-07-11 11:00:00+00:00,29.780829999999998,-95.42033,89.0,1.0,38.0,40.0,0.0,0.0
2018-07-11 11:01:00+00:00,29.780749999999998,-95.420415,175.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:02:00+00:00,29.780829999999998,-95.42033,45.0,2.0,38.0,31.0,0.0,0.0
2018-07-11 11:03:00+00:00,29.780829999999998,-95.42033,50.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:04:00+00:00,29.780829999999998,-95.42033,50.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:05:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,30.0,0.0,0.0
2018-07-11 11:06:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:07:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:08:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:09:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:10:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:11:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:12:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:13:00+00:00,29.780829999999998,-95.4205,234.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:14:00+00:00,29.780829999999998,-95.420415,211.0,1.0,38.0,30.0,0.0,0.0
2018-07-11 11:15:00+00:00,29.780829999999998,-95.42033,188.0,0.0,38.0,40.0,0.0,0.0
2018-07-11 11:16:00+00:00,29.780829999999998,-95.42033,103.0,1.0,38.0,40.0,0.0,0.0
2018-07-11 11:17:00+00:00,29.780829999999998,-95.42033,18.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:18:00+00:00,29.780829999999998,-95.42033,18.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:19:00+00:00,29.780829999999998,-95.42033,18.0,2.0,38.0,40.0,0.0,0.0
2018-07-11 11:20:00+00:00,29.780829999999998,-95.42025000000001,157.5,2.0,29.0,40.0,-9.5,-0.2375
2018-07-11 11:21:00+00:00,29.780829999999998,-95.42033,255.0,1.0,19.0,40.0,0.0,0.0
2018-07-11 11:22:00+00:00,29.780829999999998,-95.42033,255.0,1.0,19.0,40.0,0.0,0.0
2018-07-11 11:23:00+00:00,29.780829999999998,-95.42033,255.0,1.0,19.0,40.0,0.0,0.0
2018-07-11 11:24:00+00:00,29.780829999999998,-95.4205,88.5,0.0,38.0,40.0,9.5,0.2375
2018-07-11 11:25:00+00:00,29.78055666666667,-95.41950000000001,117.66666666666667,7.666666666666667,40.0,20.0,1.0,0.049999999999999996
2018-07-11 11:26:00+00:00,29.777666666666665,-95.41739,149.0,22.666666666666668,38.0,20.0,-0.6666666666666666,-0.033333333333333326
2018-07-11 11:27:00+00:00,29.776943333333335,-95.40672,93.66666666666667,49.333333333333336,30.666666666666668,20.0,0.0,0.0
2018-07-11 11:28:00+00:00,29.776666666666667,-95.39038666666666,86.0,52.0,80.33333333333333,20.666666666666668,26.666666666666668,1.1984848484848485
2018-07-11 11:29:00+00:00,29.778666666666666,-95.37644333333333,89.66666666666667,29.0,35.0,19.333333333333332,-29.0,-1.5944444444444443
2018-07-11 11:30:00+00:00,29.777613333333335,-95.37194333333333,118.33333333333333,15.0,31.0,20.0,-0.3333333333333333,-0.016666666666666666
2018-07-11 11:31:00+00:00,29.77433333333333,-95.36833333333334,148.66666666666666,20.0,31.0,20.0,0.0,0.0
2018-07-11 11:32:00+00:00,29.769666666666666,-95.36622,176.66666666666666,23.0,31.666666666666668,20.0,0.3333333333333333,0.016666666666666666
2018-07-11 11:33:00+00:00,29.762943333333336,-95.37128,226.0,39.666666666666664,27.0,20.0,-2.0,-0.10000000000000002
2018-07-11 11:34:00+00:00,29.75466333333333,-95.37438999999999,148.66666666666666,25.0,30.666666666666668,20.0,2.6666666666666665,0.13333333333333333
2018-07-11 11:35:00+00:00,29.75388666666667,-95.37116666666667,36.666666666666664,11.666666666666666,30.0,20.0,-1.6666666666666667,-0.08333333333333333
2018-07-11 11:36:00+00:00,29.755056666666665,-95.37077999999998,107.66666666666667,2.3333333333333335,31.333333333333332,20.0,0.6666666666666666,0.03333333333333333
2018-07-11 11:37:00+00:00,29.75588666666667,-95.37133333333333,0.0,0.0,34.666666666666664,20.0,3.0,0.15
2018-07-11 11:38:00+00:00,29.75633333333333,-95.37122,0.0,0.0,38.333333333333336,20.0,-0.6666666666666666,-0.03333333333333333
2018-07-11 11:39:00+00:00,29.75617,-95.3715,0.0,0.0,37.0,40.0,-1.0,-0.025
2018-07-11 11:40:00+00:00,29.75528,-95.37128,0.0,0.0,37.666666666666664,26.666666666666668,0.6666666666666666,0.03333333333333333
2018-07-11 11:41:00+00:00,29.75444333333333,-95.37116999999999,0.0,0.0,38.333333333333336,20.666666666666668,0.0,-0.0015151515151515156
2018-07-11 11:42:00+00:00,29.75444333333333,-95.37133,0.0,0.0,51.0,19.666666666666668,6.333333333333333,0.3235449735449735
2018-07-11 11:43:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,39.0,0.0,0.0
2018-07-11 11:44:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:45:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:46:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:47:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:48:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:49:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:50:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:51:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:52:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:53:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:54:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:55:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:56:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:57:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:58:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 11:59:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:00:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:01:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:02:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:03:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:04:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:05:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:06:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:07:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:08:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:09:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:10:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:11:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:12:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:13:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:14:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:15:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:16:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:17:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:18:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:19:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:20:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:21:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:22:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:23:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:24:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:25:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:26:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:27:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:28:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:29:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:30:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:31:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:32:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:33:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:34:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:35:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:36:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:37:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:38:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:39:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:40:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:41:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:42:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:43:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:44:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:45:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:46:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:47:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:48:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:49:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:50:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:51:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:52:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:53:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:54:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:55:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:56:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:57:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:58:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 12:59:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:00:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:01:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:02:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:03:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:04:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:05:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:06:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:07:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:08:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:09:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:10:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:11:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:12:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:13:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:14:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:15:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:16:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:17:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:18:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:19:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:20:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:21:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:22:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:23:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:24:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:25:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:26:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:27:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:28:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:29:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:30:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:31:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:32:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:33:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:34:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:35:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:36:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:37:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:38:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:39:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:40:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:41:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:42:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:43:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
2018-07-11 13:44:00+00:00,29.7545,-95.37133,0.0,0.0,58.0,40.0,0.0,0.0
